"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2003-09-30,"Cost No Fee","R&D","MDA","08:22.5",5443086,5,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00693009669581877,0.00688736682272555,6.73584519616355
2004-09-30,"Cost Plus Award Fee","ICT","MDA","08:22.5",1315757,2,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00162883759197769,0.00162238840937115,6.11917568919913
2004-09-30,"Cost Plus Award Fee","Missiles & Space","MDA","08:22.5",65805237,9,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0814634037855024,0.081140859432799,7.81826045759112
2004-09-30,"Cost Plus Fixed Fee","R&D","MDA","08:22.5",260729183,206,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.322768941830468,0.321490977805179,8.41618964377496
2004-09-30,"Firm Fixed Price","Electronics & Communications","MDA","08:22.5",684930,5,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000847907122571478,0.000844549938347719,5.83564618876665
2004-09-30,"Not Reported","ERS","MDA","08:22.5",-6902,1,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,-8.54431103906726e-06,-8.51048088779285e-06,NA
2004-09-30,"Firm Fixed Price","FRS&C","MDA","08:22.5",7252463.67,13,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00897816653086284,0.00894261858199753,6.86048556195481
2004-09-30,"Firm Fixed Price","PAMS","MDA","08:22.5",36151817.16,33,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0447540380241277,0.0445768399013563,7.55813013185811
2004-09-30,"Not Reported","Electronics & Communications","MDA","08:22.5",3353,1,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,4.15083670153471e-06,4.134401972873e-06,3.52543355342882
2004-09-30,"Time and Materials","ERS","MDA","08:22.5",1934564,6,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0023948879369722,0.00238540567200986,6.28658310179419
2004-09-30,"Cost Plus Fixed Fee","Missiles & Space","MDA","08:22.5",735000,4,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00090989113499195,0.000906288532675709,5.8662873390842
2004-09-30,"Cost Plus Award Fee","PAMS","MDA","08:22.5",-191046,9,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,-0.000236504845953295,-0.000235568434032059,NA
2004-09-30,"Combination (two or more)","R&D","MDA","08:22.5",12651714,1,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0156621529402089,0.015600140567201,7.1021493658531
2004-09-30,"Cost Plus Award Fee","FRS&C","MDA","08:22.5",135457104,242,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.167688732110589,0.167024789149198,8.13180178638725
2004-09-30,"Cost Plus Fixed Fee","FRS&C","MDA","08:22.5",703425.15,4,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000870803140293038,0.000867355302096177,5.84721789186116
2004-09-30,"Firm Fixed Price","ICT","MDA","08:22.5",1660481.88,14,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00205558876520649,0.00204744991368681,6.22023414072396
2004-09-30,"Combination (two or more)","PAMS","MDA","08:22.5",36436890,55,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0451069431260909,0.0449283477188656,7.56154130152054
2004-09-30,"Not Reported","ICT","MDA","08:22.5",6983905,29,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00864570509813055,0.00861147348951911,6.84409832315794
2004-09-30,"Firm Fixed Price","R&D","MDA","08:22.5",83827569,162,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.103774097824525,0.10336321701603,7.92338687179877
2004-09-30,"Firm Fixed Price","ERS","MDA","08:22.5",0,1,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Combination (two or more)","ICT","MDA","08:22.5",16166388,4,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0200131335048167,0.0199338939580764,7.20861299783485
2004-09-30,"Time and Materials","ICT","MDA","08:22.5",399236.74,1,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000494233973454539,0.000492277114673243,5.60123050066409
2004-09-30,"Not Reported","PAMS","MDA","08:22.5",12360817.19,32,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.015302038071343,0.0152414515289766,7.09204718348548
2004-09-30,"Cost No Fee","R&D","MDA","08:22.5",191022182,18,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.236475360528733,0.235539065351418,8.28108380159768
2004-09-30,"Firm Fixed Price","Aircraft","MDA","08:22.5",8316267,1,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0102950988020763,0.010254336621455,6.91992842423389
2004-09-30,"Firm Fixed Price","Ground Vehicles","MDA","08:22.5",12988,3,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.60784572262251e-05,1.60147965474723e-05,4.11354227995396
2004-09-30,"Time and Materials","PAMS","MDA","08:22.5",517735.83,3,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000640929580931564,0.000638391898890259,5.7141082214486
2004-09-30,"Time and Materials","R&D","MDA","08:22.5",3782333,2,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00468232825345239,0.00466378914919852,6.57775976186916
2004-09-30,"Combination (two or more)","FRS&C","MDA","08:22.5",4036184,3,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00499658236843041,0.0049767990135635,6.60597095646556
2004-09-30,"Not Reported","Ground Vehicles","MDA","08:22.5",12357,2,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.52973125919667e-05,1.52367447595561e-05,4.09191304667608
2004-09-30,"Cost Plus Fixed Fee","PAMS","MDA","08:22.5",35298296,19,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0436974239601657,0.0435244093711467,7.54775374063827
2004-09-30,"Cost Plus Award Fee","R&D","MDA","08:22.5",2458862735,54,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,3.04394204726335,3.03188993218249,9.39073428510473
2005-09-30,"Firm Fixed Price","Electronics & Communications","MDA","08:22.5",943339,5,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.00112634676603154,0.00112422714813491,5.9746677896329
2005-09-30,"Combination (two or more)","ERS","MDA","08:22.5",240431,2,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.000287074614008038,0.000286534382076034,5.38099046275236
2005-09-30,"Time and Materials","ERS","MDA","08:22.5",1971185,10,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.0023535948900659,0.00234916577285187,6.29472738567406
2005-09-30,"Time and Materials","FRS&C","MDA","08:22.5",4120000,3,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.00491928000013774,0.00491002264330831,6.61489721603313
2005-09-30,"Cost Plus Award Fee","ICT","MDA","08:22.5",4440777,5,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.00530228773814846,0.00529230961744727,6.64745896499959
2005-09-30,"Cost Plus Fixed Fee","Missiles & Space","MDA","08:22.5",233942,1,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.000279326748007821,0.000278801096412823,5.36910819842643
2005-09-30,"Firm Fixed Price","PAMS","MDA","08:22.5",17101820,24,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.0204195730805717,0.0203811464664522,7.23304233108788
2005-09-30,"Firm Fixed Price","R&D","MDA","08:22.5",73603714.43,183,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.0878828350318807,0.0877174525443928,7.86689973167103
2005-09-30,"Cost Plus Award Fee","FRS&C","MDA","08:22.5",157240966,245,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.187745713409257,0.18739240376594,8.19656570321712
2005-09-30,"Firm Fixed Price","ICT","MDA","08:22.5",193988,11,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.000231621672006485,0.00023118579430342,5.28777486552316
2005-09-30,"Not Reported","ICT","MDA","08:22.5",260000,1,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.000310440000008692,0.00030985579787868,5.41497334797082
2005-09-30,"Combination (two or more)","PAMS","MDA","08:22.5",87815623,90,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.104851853864936,0.104654538195686,7.94357178673876
2005-09-30,"Not Reported","Electronics & Communications","MDA","08:22.5",23306,1,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,2.78273640007792e-05,2.77749970206173e-05,4.36746774211797
2005-09-30,"Not Reported","ERS","MDA","08:22.5",1501,3,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,1.79219400005018e-06,1.78882135621499e-06,3.17638069224327
2005-09-30,"Combination (two or more)","FRS&C","MDA","08:22.5",12342413,8,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.0147368411224126,0.0147091085687046,7.09140007461929
2005-09-30,"Not Reported","Other","MDA","08:22.5",4258,2,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Other","Other Products","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,5.08405200014235e-06,5.07448456679776e-06,3.6292056571023
2005-09-30,"Cost No Fee","R&D","MDA","08:22.5",178949958,15,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.213666249857983,0.213264161601716,8.25273160079604
2005-09-30,"Cost Plus Award Fee","R&D","MDA","08:22.5",2758637154,76,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,3.29381276196823,3.28761429388631,9.44069458109587
2005-09-30,"Firm Fixed Price","Ground Vehicles","MDA","08:22.5",35340,2,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,4.21959600011815e-05,4.21165534501251e-05,4.54826654517074
2005-09-30,"Time and Materials","PAMS","MDA","08:22.5",10010942,6,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.0119530647483347,0.0119305708497199,7.00047494522693
2005-09-30,"Time and Materials","R&D","MDA","08:22.5",346102,3,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.000413245788011571,0.000412468120605411,5.53920410893427
2005-09-30,"Not Reported","Ground Vehicles","MDA","08:22.5",18382,3,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,2.19481080006145e-05,2.19068049100226e-05,4.26439276176772
2005-09-30,"Cost Plus Award Fee","Missiles & Space","MDA","08:22.5",169983032,45,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.202959740213683,0.202577800023835,8.23040557151618
2005-09-30,"Cost Plus Fixed Fee","PAMS","MDA","08:22.5",6225573,10,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.00743333416220813,0.00741934572756525,6.79417932995022
2005-09-30,"Cost Plus Fixed Fee","R&D","MDA","08:22.5",321803553,212,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.384233442292759,0.383510371826957,8.50759083479028
2005-09-30,"Cost No Fee","FRS&C","MDA","08:22.5",0,NA,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0,0,0
2005-09-30,"Combination (two or more)","ICT","MDA","08:22.5",17307637,13,"Other DoD","Other DoD","MDA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.0206653185785786,0.020626429507806,7.23823777799016
2005-09-30,"Firm Fixed Price","Other","MDA","08:22.5",43242,5,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Other","Other Products","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,5.16309480014457e-05,5.15337861994995e-05,4.63590577244309
2005-09-30,"Labor Hours","PAMS","MDA","08:22.5",1097619,3,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.0013105570860367,0.00130809081158384,6.04045161615034
2005-09-30,"Not Reported","PAMS","MDA","08:22.5",10117174,39,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.837520938,0.854408749,0.87420229,1,0.8391,0.0120799057563382,0.0120571731617209,7.00505921926256
2005-09-30,"Cost No Fee","ERS","MDA","08:22.5",0,3,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0,0,0
2005-09-30,"Cost Plus Fixed Fee","FRS&C","MDA","08:22.5",1204484.7,7,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.00143815473184027,0.00143544833750447,6.08080128773181
2005-09-30,"Firm Fixed Price","FRS&C","MDA","08:22.5",5428804,24,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.837520938,0.854408749,0.87420229,1,0.8391,0.0064819919761815,0.0064697938267191,6.73470416229391
2006-09-30,"Firm Fixed Price","ERS","MDA","08:22.5",19572,2,"Other DoD","Other DoD","MDA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,2.25699903478696e-05,2.25483870967742e-05,4.2916352070879
2006-09-30,"Firm Fixed Price","Ground Vehicles","MDA","08:22.5",49310,2,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,5.68631833258456e-05,5.68087557603687e-05,4.69293500253114
2006-09-30,"Not Reported","Missiles & Space","MDA","08:22.5",0,NA,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0
2006-09-30,"Labor Hours","PAMS","MDA","08:22.5",888483,4,"Other DoD","Other DoD","MDA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.00102457861916239,0.00102359792626728,5.94864912254444
2006-09-30,"Firm Fixed Price","R&D","MDA","08:22.5",48678582.16,199,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.0561350464694041,0.0560813158525346,7.68733792023478
2006-09-30,"Fixed Price Redetermination","R&D","MDA","08:22.5",-491207,1,"Other DoD","Other DoD","MDA",FALSE,"R&D","R&D","R&D","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,-0.000566448868220211,-0.00056590668202765,NA
2006-09-30,"Firm Fixed Price","Electronics & Communications","MDA","08:22.5",761372,12,"Other DoD","Other DoD","MDA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.000877997071895471,0.00087715668202765,5.88159690128175
2006-09-30,"Cost Plus Award Fee","FRS&C","MDA","08:22.5",134554260,140,"Other DoD","Other DoD","MDA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.155164947346451,0.155016428571429,8.12889745211988
