"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2003-09-30,"Fixed Price Redetermination","PAMS","Other DoD","08:22.5",285991,3,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000364121618532925,0.000361876502593952,5.45635236630443
2003-09-30,"Not Reported","PAMS","Other DoD","08:22.5",156229439.5,432,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.198910162813626,0.197683714412249,8.19376287466099
2003-09-30,"Cost Plus Fixed Fee","R&D","Other DoD","08:22.5",486334248.1,709,"Other DoD","Other DoD","Additional DoD Components",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.619197155036925,0.615379283942807,8.68693485405743
2003-09-30,"Fixed Price Award Fee","R&D","Other DoD","08:22.5",303641,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"R&D","R&D","R&D","Other Services","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000386593467532041,0.000384209793749209,5.4823604130454
2004-09-30,"Firm Fixed Price","ICT","Uncategorized","08:22.5",401586,NA,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000497142233111398,0.000495173859432799,5.60377856412519
2003-09-30,"Fixed Price Award Fee","ICT","Other DoD","08:22.5",2266961,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00288627791948355,0.0028684815892699,6.35544404874121
2003-09-30,"Cost Plus Award Fee","Launchers & Munitions","Other DoD","08:22.5",6254351,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00796299327249116,0.00791389472352271,6.79618225060145
2003-09-30,"Firm Fixed Price","MED","Other DoD","08:22.5",707961,8,"Other DoD","Other DoD","Additional DoD Components",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000901370690609803,0.000895812982411742,5.85000933402973
2003-09-30,"Fixed Price Incentive","PAMS","Other DoD","08:22.5",24394633,14,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0310590656750622,0.0308675604200936,7.38729428884411
2003-09-30,"Time and Materials","PAMS","Other DoD","08:22.5",144486684,293,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.183959373667477,0.182825109452107,8.15982782403514
2003-09-30,"Cost No Fee","R&D","Other DoD","08:22.5",28101532,61,"Other DoD","Other DoD","Additional DoD Components",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0357786619687151,0.0355580564342655,7.44872999680935
2003-09-30,"Cost Plus Award Fee","R&D","Other DoD","08:22.5",291536435,117,"Other DoD","Other DoD","Additional DoD Components",FALSE,"R&D","R&D","R&D","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.371182025215895,0.36889337593319,8.46469283878844
2003-09-30,"Cost Plus Fixed Fee","Aircraft","Other DoD","08:22.5",3807989,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Aircraft","Aircraft","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0048483033313481,0.00481840946476022,6.5806956851835
2003-09-30,"Cost No Fee","Electronics & Communications","Other DoD","08:22.5",7613598.41,27,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00969357698636987,0.00963380793369606,6.88158996560672
2003-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","Other DoD","08:22.5",4796586,11,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00610697769423643,0.00606932304188283,6.68093223552352
2003-09-30,"Not Reported","Electronics & Communications","Other DoD","08:22.5",311349761,1724,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.396408204821688,0.393964014931039,8.49324853668205
2003-09-30,"Firm Fixed Price","Engines & Power Plants","Other DoD","08:22.5",1822939.28,27,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00232095276117376,0.00230664213589776,6.26077220304877
2003-09-30,"Fixed Price Incentive","FRS&C","Other DoD","08:22.5",163615494,62,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.208314032582648,0.207029601417183,8.21382442794218
2003-09-30,"Time and Materials","FRS&C","Other DoD","08:22.5",3095731,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00394146173223126,0.00391715930659243,6.49076321612869
2003-09-30,"Firm Fixed Price","ICT","Other DoD","08:22.5",1214899757,4077,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,1.54680135344853,1.53726402252309,9.08454044519543
2003-09-30,"Cost Plus Award Fee","Missiles & Space","Other DoD","08:22.5",7210165,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00917992856309971,0.0091233265848412,6.85794520338373
2003-09-30,"Fixed Price Redetermination","Other","Other DoD","08:22.5",2422562,6,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00308438795779014,0.00306537011261546,6.3842749006509
2003-09-30,"Combination (two or more)","PAMS","Other DoD","08:22.5",9567678,26,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0121814966168931,0.0121063874478046,6.98080655071871
2003-09-30,"Fixed Price with Economic Price Adjustment","Ships","Other DoD","08:22.5",62065,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,7.90206973444829e-05,7.8533468303176e-05,4.79284675972606
2003-09-30,"Cost Plus Incentive","FRS&C","Other DoD","08:22.5",10678317,6,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0135955539483678,0.0135117259268632,7.02850280932085
2003-09-30,"Fixed Price Incentive","ICT","Other DoD","08:22.5",335900994,113,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.427666652454442,0.425029727951411,8.5262112890101
2003-09-30,"Not Reported","ICT","Other DoD","08:22.5",288040882.9,738,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.366731514226674,0.364470306086296,8.45945413344596
2003-09-30,"Cost No Fee","MED","Other DoD","08:22.5",2904826,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00369840290315612,0.00367559913956725,6.46312012312805
2003-09-30,"Fixed Price with Economic Price Adjustment","Other","Other DoD","08:22.5",855219,7,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.00108885848323937,0.00108214475515627,5.93207734082501
2003-09-30,"Time and Materials","Other","Other DoD","08:22.5",8151248,43,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0103781084538439,0.0103141186891054,6.91122410665651
2003-09-30,"Cost Plus Incentive","PAMS","Other DoD","08:22.5",36497,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,4.64677095139224e-05,4.61811970137922e-05,4.56225716755259
2003-09-30,"Firm Fixed Price","Ships","Other DoD","08:22.5",21576365,46,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.0274708677750599,0.0273014867771732,7.33397828031845
2004-09-30,"Fixed Price with Economic Price Adjustment","Clothing & Subsistence","Other DoD","08:22.5",116493,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000144212174134173,0.000143641183723798,5.06629982963063
2004-09-30,"Combination (two or more)","Electronics & Communications","Other DoD","08:22.5",265212,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000328318432236034,0.00032701849568434,5.42359317062217
2004-09-30,"Time and Materials","Electronics & Communications","Other DoD","08:22.5",51200699.4,44,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0633837584890444,0.0631327982737361,7.70927589346579
2004-09-30,"Cost No Fee","ERS","Other DoD","08:22.5",39163473,22,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0484823087050294,0.0482903489519112,7.59288119788738
2004-09-30,"Cost Plus Award Fee","ERS","Other DoD","08:22.5",442843460,709,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.5482167869975,0.546046189889026,8.64625023531418
2004-09-30,"Cost Plus Fixed Fee","ERS","Other DoD","08:22.5",44538656,10,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0551365010324572,0.0549181948212084,7.64873710761067
2004-09-30,"Labor Hours","ERS","Other DoD","08:22.5",605345,3,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000749385100832248,0.000746418002466091,5.78200295959778
2004-09-30,"Cost Plus Fixed Fee","FRS&C","Other DoD","08:22.5",6573345,7,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0081374535275424,0.00810523427866831,6.81778642669148
2004-09-30,"Fixed Price with Economic Price Adjustment","FRS&C","Other DoD","08:22.5",587638,5,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000727464771135238,0.000724584463625154,5.76910987196626
2004-09-30,"Firm Fixed Price","MED","Other DoD","08:22.5",1055070,18,"Other DoD","Other DoD","Additional DoD Components",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00130612087047069,0.00130094944512947,6.0232812744254
2004-09-30,"Fixed Price Incentive","MED","Other DoD","08:22.5",21710,3,"Other DoD","Other DoD","Additional DoD Components",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,2.68758320281296e-05,2.67694204685573e-05,4.33665982345442
2004-09-30,"Not Reported","MED","Other DoD","08:22.5",13141,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.62678631359581e-05,1.62034525277435e-05,4.1186284152966
2004-09-30,"Firm Fixed Price","Missiles & Space","Other DoD","08:22.5",99907,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000123679583161416,0.000123189889025894,4.99959591820466
2004-09-30,"Combination (two or more)","Other","Other DoD","08:22.5",121484,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000150390768222261,0.000149795314426634,5.08451908312545
2004-09-30,"Cost No Fee","Aircraft","Other DoD","08:22.5",13361396,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Aircraft","Aircraft","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.016540701729955,0.0164752108508015,7.12585183564131
2004-09-30,"Cost Plus Award Fee","Electronics & Communications","Other DoD","08:22.5",2070,2,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,2.56255054344672e-06,2.55240443896424e-06,3.31597034545692
2004-09-30,"Fixed Price Redetermination","Electronics & Communications","Other DoD","08:22.5",13661,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.69115956396259e-05,1.68446362515413e-05,4.13548249133571
2004-09-30,"Cost Plus Award Fee","FRS&C","Other DoD","08:22.5",15105208,7,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0186994487774279,0.0186254106041924,7.17912670992246
2004-09-30,"Cost Plus Incentive","FRS&C","Other DoD","08:22.5",2741249,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00339352131143612,0.00338008508014797,6.43794848625619
2004-09-30,"Fixed Price Incentive","ICT","Other DoD","08:22.5",213125147,123,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.263837662447832,0.262793029593095,8.32863469588504
2004-09-30,"Fixed Price Level of Effort","ICT","Other DoD","08:22.5",5800000,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00718009331014056,0.00715166461159063,6.76342799356294
2004-09-30,"Not Reported","ICT","Other DoD","08:22.5",245321217,594,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.303694694658145,0.302492252774353,8.38973511048746
2004-09-30,"Fixed Price with Economic Price Adjustment","Other","Other DoD","08:22.5",3915921,13,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00484770313364464,0.00482850924784217,6.59283392173934
2004-09-30,"Time and Materials","Other","Other DoD","08:22.5",10832466,44,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Other","Other Products","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0134100201136078,0.013356924784217,7.03472733458289
2004-09-30,"Cost No Fee","PAMS","Other DoD","08:22.5",43944204,55,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0544006008896297,0.0541852083847102,7.64290160212173
2004-09-30,"Cost Plus Incentive","PAMS","Other DoD","08:22.5",71423109,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0884180322621276,0.0880679519112207,7.85383875081555
2004-09-30,"Cost No Fee","R&D","Other DoD","08:22.5",29492534,44,"Other DoD","Other DoD","Additional DoD Components",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0365101975987057,0.0363656399506782,7.46971208875859
2004-09-30,"Cost Plus Fixed Fee","Ships","Other DoD","08:22.5",5720.95,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,7.08223359011183e-06,7.05419235511714e-06,3.75746815213221
2004-09-30,"Firm Fixed Price","Unlabeled","Other DoD","08:22.5",1961520.84,235,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00242825907948022,0.00241864468557337,6.29259292661234
2004-09-30,"Firm Fixed Price","Clothing & Subsistence","Other DoD","08:22.5",36342292.27,110,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0449898361384483,0.0448117044019729,7.56041231672038
2004-09-30,"Cost Sharing","Electronics & Communications","Other DoD","08:22.5",0,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Labor Hours","Electronics & Communications","Other DoD","08:22.5",110000,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000136174183468183,0.000135635018495684,5.04139268515823
2004-09-30,"Firm Fixed Price","ERS","Other DoD","08:22.5",84782362.43,321,"Other DoD","Other DoD","Additional DoD Components",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.104956081603716,0.104540520875462,7.92830551386016
2004-09-30,"Firm Fixed Price","FRS&C","Other DoD","08:22.5",154788824.5,954,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.19162037987534,0.190861682490752,8.18973960212734
2004-09-30,"Fixed Price Award Fee","FRS&C","Other DoD","08:22.5",5061,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.807788945,0.824077239,0.843168109,0.9645,0.811,6.26525038665886e-06,6.24044389642417e-06,3.70423633730879
2004-09-30,"Time and Materials","FRS&C","Other DoD","08:22.5",798361,1,"Other DoD","Other DoD","Additional DoD Components",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000988328702616746,0.000984415536374846,5.9021993134766
2004-09-30,"Firm Fixed Price","Fuels","Other DoD","08:22.5",104074.5,4,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Fuels","Products (All)","Fuels","Fuels","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000128838727794177,0.000128328606658446,5.01734433310421
2004-09-30,"Firm Fixed Price","Ground Vehicles","Other DoD","08:22.5",11861745.38,38,"Other DoD","Other DoD","Additional DoD Components",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0146842135602636,0.0146260732182491,7.07414859738676
